gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
136,-727.1,-1193.8,1615.3,61,DAO_left,0.8,12,2,10,181.1,0.5,1961.9,388.3
137,-836.1,-1217.2,1028.8,30,DAO_left,0.8,10,3,7,156.5,0.4,2251.7,393.7
138,-505.3,-957.1,1098.4,26,DAO_left,0.8,9,1,8,162.9,0.4,1733.0,402.2
139,-312.2,-1000.4,1620.9,2,DAO_left,0.8,8,3,5,161.4,0.4,1721.7,382.9
140,-453.9,-960.0,1142.3,73,DAO_left,0.8,10,1,9,197.6,0.5,2177.8,437.1
141,-484.5,-961.4,939.2,72,DAO_left,0.8,9,3,6,137.6,0.4,1799.2,392.3
142,-500.5,-969.2,1172.2,56,DAO_left,0.8,9,2,7,142.5,0.3,2328.4,413.3
143,-816.1,-1067.6,688.2,63,DAO_left,0.8,11,2,9,200.4,0.5,2056.9,411.0
144,-774.7,-1070.6,673.2,63,DAO_left,0.8,9,3,6,123.5,0.3,2166.9,410.7
145,-670.9,-1062.7,1128.3,9,DAO_left,0.8,10,2,8,169.6,0.4,2008.2,406.7
146,-610.2,-1014.2,1314.2,1,DAO_left,0.8,11,4,7,152.0,0.4,2381.7,373.8
147,-480.0,-1004.1,1214.2,56,DAO_left,0.8,9,1,8,143.3,0.3,1832.9,411.2
148,-699.9,-1090.5,1101.5,39,DAO_left,0.8,9,1,8,129.7,0.3,1718.9,409.4
149,-298.1,-975.3,1509.2,66,DAO_left,0.8,10,1,8,149.6,0.4,1746.8,344.6
150,-844.3,-1239.3,904.0,59,DAO_left,0.8,10,4,6,134.1,0.3,2440.8,395.3
151,-490.3,-929.6,748.8,64,DAO_left,0.8,9,1,8,132.3,0.4,2016.6,347.3
152,-340.5,-876.7,964.8,69,DAO_left,0.8,12,1,11,193.3,0.5,2165.8,399.3
153,-649.3,-1021.0,941.2,36,DAO_left,0.8,12,4,7,150.0,0.5,1900.8,297.9
154,-862.0,-1157.8,881.4,68,DAO_left,0.8,9,1,7,138.7,0.3,2005.8,424.9
155,-755.7,-1170.4,946.4,15,DAO_left,0.8,11,1,10,131.5,0.4,2290.8,331.7
156,-976.3,-1219.3,850.1,46,DAO_left,0.8,9,2,7,165.1,0.4,1606.9,450.7
157,-681.6,-1161.3,1618.3,61,DAO_left,0.8,11,4,7,130.0,0.3,2172.7,386.7
158,-251.4,-883.5,1079.6,31,DAO_left,0.8,10,1,9,198.5,0.4,3225.5,481.8
159,-688.0,-1139.8,1503.0,50,DAO_left,0.8,8,2,6,134.3,0.4,1337.0,301.2
160,-348.8,-964.7,1045.1,13,DAO_left,0.8,11,2,9,151.9,0.4,2152.6,382.6
161,-634.7,-1001.6,827.4,65,DAO_left,0.8,11,3,8,177.7,0.5,1671.7,349.9
162,-637.1,-1056.9,1239.6,41,DAO_left,0.8,8,3,5,154.4,0.4,1882.1,371.6
163,-537.8,-1050.1,1597.8,17,DAO_left,0.8,8,3,5,123.9,0.4,2024.8,347.6
164,-451.8,-929.8,852.5,47,DAO_left,0.8,8,2,6,151.5,0.4,1668.7,387.7
165,-533.6,-991.8,1241.8,56,DAO_left,0.8,9,1,8,167.1,0.4,1400.4,428.5
166,-751.0,-1183.6,1198.0,8,DAO_left,0.8,10,1,8,147.0,0.4,1862.2,352.5
167,-755.3,-1105.9,1070.1,39,DAO_left,0.8,11,3,8,129.4,0.3,2017.2,373.8
168,-706.5,-1121.1,1092.3,39,DAO_left,0.8,11,1,9,137.3,0.4,1733.6,322.5
169,-659.7,-1106.2,1054.8,10,DAO_left,0.8,11,1,10,142.0,0.4,1347.9,375.4
170,-931.0,-1144.5,1001.0,19,DAO_left,0.8,9,2,7,186.3,0.4,1713.4,429.7
171,-833.5,-1134.3,843.2,68,DAO_left,0.8,8,4,4,146.4,0.3,1553.2,443.9
172,-627.9,-960.6,682.9,42,DAO_left,0.8,10,4,6,106.5,0.4,1650.4,264.1
173,-890.0,-1238.9,1048.0,3,DAO_left,0.8,10,1,8,148.8,0.4,2638.4,425.0
174,-766.9,-1132.2,1189.0,8,DAO_left,0.8,9,3,6,136.7,0.3,2407.0,404.5
175,-726.0,-1154.0,985.1,15,DAO_left,0.8,10,3,7,126.9,0.3,1721.0,363.4
176,-293.2,-915.0,992.9,58,DAO_left,0.8,10,1,9,181.6,0.4,2375.2,427.6
177,-609.1,-1020.8,1108.3,10,DAO_left,0.8,9,1,8,116.2,0.3,1995.4,427.0
178,-765.3,-1204.2,1464.7,51,DAO_left,0.8,9,2,7,196.0,0.5,1266.4,414.1
179,-354.7,-933.5,872.9,45,DAO_left,0.8,10,1,9,193.7,0.4,2399.5,432.8
180,-970.1,-1178.7,1260.0,38,DAO_left,0.8,9,3,6,160.0,0.4,1932.7,417.8
181,-539.9,-942.8,842.9,25,DAO_left,0.8,11,4,7,123.3,0.4,1950.2,317.4
182,-858.5,-1093.5,797.0,22,DAO_left,0.8,11,1,10,136.1,0.3,2362.6,446.5
183,-924.2,-1189.1,872.1,59,DAO_left,0.8,8,1,7,158.0,0.4,1578.4,372.5
184,-482.9,-877.4,755.3,64,DAO_left,0.8,10,5,5,104.6,0.3,2487.6,388.1
185,-540.0,-881.4,733.0,64,DAO_left,0.8,10,1,9,127.7,0.4,1689.5,311.3
186,-791.6,-1178.6,966.1,52,DAO_left,0.8,11,3,8,152.1,0.3,2992.8,475.0
187,-760.4,-1187.7,1002.5,52,DAO_left,0.8,13,2,11,139.7,0.3,3400.8,413.1
188,-665.5,-1089.3,1179.5,9,DAO_left,0.8,11,5,6,139.8,0.4,2141.1,358.9
189,-708.3,-1014.6,663.6,0,DAO_left,0.8,10,4,6,104.2,0.3,1709.6,405.8
190,-935.9,-1202.8,915.7,59,DAO_left,0.8,10,3,7,114.0,0.3,2002.7,388.2
191,-595.3,-1040.9,1485.5,54,DAO_left,0.8,10,1,9,167.6,0.5,1347.1,358.7
192,-510.9,-1004.8,1469.2,20,DAO_left,0.8,12,2,9,138.0,0.4,1722.8,340.9
193,-829.9,-1118.6,1182.3,8,DAO_left,0.8,9,1,8,151.5,0.4,2210.5,411.1
194,-454.3,-1027.0,1531.4,20,DAO_left,0.8,11,1,10,132.4,0.4,2066.2,364.1
195,-465.7,-1008.6,1125.4,73,DAO_left,0.8,6,3,3,145.5,0.4,1449.5,380.2
196,-578.4,-1001.8,798.4,65,DAO_left,0.8,12,3,8,131.8,0.4,1958.7,344.7
197,-702.5,-1079.0,821.9,34,DAO_left,0.8,7,1,6,158.0,0.4,1968.1,364.9
198,-406.2,-811.3,736.7,6,DAO_left,0.8,7,2,5,136.2,0.4,1526.1,360.6
199,-858.4,-1222.5,1435.9,35,DAO_left,0.8,10,3,7,167.2,0.4,1658.8,400.9
200,-597.0,-1029.1,1105.0,10,DAO_left,0.8,11,3,8,125.5,0.3,2023.0,385.2
201,-916.9,-1171.6,750.4,22,DAO_left,0.8,11,2,8,119.7,0.4,1546.4,290.2
202,-499.1,-914.9,670.3,42,DAO_left,0.8,8,3,5,165.1,0.4,1900.8,378.2
203,-777.7,-1090.2,793.2,34,DAO_left,0.8,11,2,9,156.0,0.4,2329.9,379.2
204,-662.1,-1038.0,743.6,44,DAO_left,0.8,10,2,8,137.2,0.4,1914.8,378.6
205,-342.8,-949.8,1570.3,12,DAO_left,0.8,11,2,9,165.2,0.5,2117.7,365.6
206,-472.0,-959.8,1016.6,18,DAO_left,0.8,10,2,8,163.5,0.4,2083.4,373.7
207,-456.8,-990.5,962.9,72,DAO_left,0.8,11,3,8,141.9,0.4,2192.5,337.9
208,-522.9,-1016.1,1499.9,54,DAO_left,0.8,12,3,8,153.5,0.4,2078.6,400.4
209,-625.6,-1094.1,1533.9,17,DAO_left,0.8,12,3,9,155.9,0.4,2175.6,422.7
210,-739.5,-1166.4,914.4,15,DAO_left,0.8,8,2,6,150.7,0.4,1087.3,414.4
211,-564.5,-901.8,693.3,42,DAO_left,0.8,11,3,8,99.1,0.3,2139.2,338.3
212,-471.8,-937.4,853.6,47,DAO_left,0.8,12,3,9,134.4,0.4,3277.8,377.0
213,-693.0,-1180.1,1596.9,61,DAO_left,0.8,10,2,8,161.3,0.4,1960.0,404.6
214,-270.9,-1015.4,1598.0,66,DAO_left,0.8,13,1,12,157.4,0.5,2183.3,324.6
215,-296.4,-1011.5,1548.9,66,DAO_left,0.8,11,4,7,157.3,0.5,1786.1,340.0
216,-456.6,-973.4,1454.5,20,DAO_left,0.8,8,4,4,143.1,0.4,1611.3,384.8
217,-456.6,-838.5,690.0,6,DAO_left,0.8,10,2,8,150.3,0.4,1959.8,408.2
218,-301.7,-910.1,998.3,58,DAO_left,0.8,10,2,8,154.5,0.5,1497.6,284.4
219,-774.4,-1089.2,849.5,34,DAO_left,0.8,8,1,7,106.6,0.3,1667.0,327.2
220,-637.7,-1178.6,1636.0,29,DAO_left,0.8,9,1,7,124.4,0.3,1447.6,372.9
221,-450.7,-984.9,1475.4,20,DAO_left,0.8,9,2,7,149.9,0.4,1872.7,336.5
222,-751.5,-1156.7,1035.9,39,DAO_left,0.8,10,4,6,122.2,0.3,2635.2,433.1
223,-690.5,-1140.8,1052.1,39,DAO_left,0.8,12,1,11,169.6,0.4,3070.8,396.3
224,-375.8,-825.0,703.1,6,DAO_left,0.8,11,3,8,141.3,0.4,1740.1,387.5
225,-475.2,-981.7,1135.3,73,DAO_left,0.8,7,1,6,106.5,0.3,1265.7,356.3
226,-786.4,-1187.3,1550.4,14,DAO_left,0.8,12,3,9,127.4,0.3,2223.0,475.1
227,-629.5,-1055.5,1373.7,37,DAO_left,0.8,10,2,7,133.1,0.4,1455.6,308.8
228,-566.1,-1050.8,1590.4,17,DAO_left,0.8,12,1,11,145.2,0.4,2777.0,391.2
229,-312.9,-983.4,1599.6,12,DAO_left,0.8,9,3,6,131.4,0.4,1782.3,338.2
230,-691.3,-1039.9,914.4,36,DAO_left,0.8,10,3,7,151.2,0.4,2608.8,403.4
231,-803.5,-1226.8,1486.0,14,DAO_left,0.8,11,1,10,200.3,0.5,2262.2,407.6
232,-770.9,-1159.8,1095.9,53,DAO_left,0.8,10,3,7,147.2,0.4,2212.4,400.4
233,-549.2,-909.3,659.7,42,DAO_left,0.8,10,2,8,159.7,0.4,2012.8,400.9
234,-372.8,-907.5,1264.3,48,DAO_left,0.8,8,2,6,185.8,0.5,1671.4,400.5
235,-530.6,-944.8,891.7,25,DAO_left,0.8,14,2,12,166.2,0.4,3152.2,436.4
236,-435.7,-892.6,866.3,47,DAO_left,0.8,9,1,8,130.2,0.3,1974.7,390.3
237,-434.7,-879.8,691.7,6,DAO_left,0.8,12,2,10,161.3,0.4,2123.0,398.0
238,-298.7,-969.3,1479.9,66,DAO_left,0.8,8,2,5,124.3,0.3,1263.2,377.4
239,-293.6,-1004.2,1534.6,66,DAO_left,0.8,11,2,9,128.9,0.5,1517.8,276.4
240,-553.1,-1007.1,1305.6,1,DAO_left,0.8,9,3,6,150.1,0.4,1829.2,396.8
241,-539.0,-984.4,1338.2,1,DAO_left,0.8,12,2,10,115.5,0.3,2222.9,385.8
242,-509.5,-954.1,887.4,25,DAO_left,0.8,11,2,9,173.5,0.5,2559.5,362.3
243,-579.7,-1051.2,1566.7,17,DAO_left,0.8,10,3,7,142.8,0.4,2460.6,387.7
244,-472.3,-885.4,800.0,64,DAO_left,0.8,10,2,8,167.0,0.4,2092.8,404.6
245,-690.0,-1135.8,1467.9,28,DAO_left,0.8,9,3,6,178.5,0.3,2243.4,535.7
246,-226.6,-949.2,1381.8,57,DAO_left,0.8,9,3,5,112.7,0.3,1717.5,416.4
247,-765.7,-1164.6,1483.2,51,DAO_left,0.8,9,3,6,197.8,0.5,1924.5,403.4
248,-767.2,-1198.2,1279.2,7,DAO_left,0.8,11,3,8,150.5,0.5,1930.2,325.0
249,-494.0,-1057.9,1567.1,70,DAO_left,0.8,11,1,10,149.7,0.4,2521.2,416.6
250,-363.8,-817.5,763.5,6,DAO_left,0.8,8,2,6,143.7,0.3,1405.2,430.3
251,-911.4,-1097.2,781.5,22,DAO_left,0.8,11,2,9,175.3,0.4,3269.8,476.1
252,-687.2,-1134.6,1050.5,39,DAO_left,0.8,10,2,8,123.1,0.4,1759.5,278.9
253,-806.2,-1160.5,1248.1,32,DAO_left,0.8,11,3,8,167.5,0.4,2686.2,437.1
254,-861.4,-1174.3,1271.9,32,DAO_left,0.8,11,2,9,141.1,0.4,2458.1,391.5
255,-949.1,-1209.5,1057.3,3,DAO_left,0.8,11,3,8,100.1,0.2,2526.1,412.4
256,-622.2,-1071.3,1501.0,17,DAO_left,0.8,10,1,9,153.7,0.4,2137.3,431.8
257,-616.8,-977.1,665.6,42,DAO_left,0.8,13,1,12,141.1,0.4,2513.9,382.0
258,-456.6,-930.3,872.7,47,DAO_left,0.8,13,3,10,138.2,0.3,3431.5,424.8
259,-607.4,-1019.3,1280.8,1,DAO_left,0.8,10,1,9,140.6,0.4,2050.1,369.2
260,-899.1,-1176.3,1174.2,62,DAO_left,0.8,11,3,8,163.1,0.4,1445.3,363.2
261,-535.3,-988.4,909.1,11,DAO_left,0.8,7,1,6,116.0,0.3,2152.2,452.9
262,-725.9,-1096.7,1346.7,28,DAO_left,0.8,9,2,7,131.5,0.3,2550.4,383.6
