gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
497,-383.6,-1014.5,19.3,45,MAO_left,1.0,10,1,8,176.0,0.4,1038.8,392.1
498,-651.9,-1100.1,375.0,0,MAO_left,1.0,8,2,6,143.0,0.3,1832.1,445.2
499,-22.4,-1010.5,1178.7,12,MAO_left,1.0,11,5,6,124.9,0.4,2455.6,314.6
500,-508.2,-1103.6,219.2,40,MAO_left,1.0,9,2,7,173.4,0.4,2274.0,477.3
501,-547.1,-1034.2,307.5,17,MAO_left,1.0,13,2,11,128.5,0.3,3371.0,429.6
502,-249.3,-896.0,248.7,20,MAO_left,1.0,10,3,7,176.0,0.4,1923.8,409.2
503,-720.5,-1132.1,200.7,6,MAO_left,1.0,10,1,9,124.3,0.3,1989.3,387.9
504,-663.7,-1137.6,319.4,69,MAO_left,1.0,10,2,8,181.8,0.4,2245.1,441.9
505,-258.5,-1153.3,1260.4,33,MAO_left,1.0,10,3,7,87.5,0.3,1755.4,301.1
506,-143.5,-865.2,237.8,48,MAO_left,1.0,10,2,8,169.3,0.4,1765.2,377.5
507,-80.3,-751.4,221.1,39,MAO_left,1.0,11,1,10,113.3,0.3,2678.3,402.5
508,-547.6,-1118.1,639.2,16,MAO_left,1.0,11,2,9,153.0,0.4,2398.2,431.6
509,-71.1,-1042.8,1152.7,12,MAO_left,1.0,9,2,7,146.2,0.4,2321.5,379.4
510,-124.5,-1080.1,1307.8,37,MAO_left,1.0,8,1,7,174.5,0.4,2084.5,438.3
511,-80.3,-1023.4,1093.5,12,MAO_left,1.0,11,2,9,157.2,0.4,1974.3,364.8
512,-154.5,-959.9,317.7,54,MAO_left,1.0,9,1,8,161.5,0.4,2011.0,396.5
513,-393.0,-1033.9,591.4,47,MAO_left,1.0,7,1,5,143.1,0.4,891.3,359.6
514,-462.7,-1012.9,136.7,45,MAO_left,1.0,11,2,9,137.2,0.4,2320.1,369.7
515,-431.4,-1100.9,811.6,65,MAO_left,1.0,8,3,4,112.6,0.3,1675.5,402.6
516,-515.0,-967.0,390.6,42,MAO_left,1.0,8,2,6,172.9,0.5,1915.5,374.3
517,-99.6,-906.4,698.5,71,MAO_left,1.0,10,2,8,160.2,0.5,2029.5,349.1
518,-108.0,-1066.8,1218.9,67,MAO_left,1.0,9,4,5,126.4,0.4,1740.1,361.0
519,-725.3,-1065.7,45.2,50,MAO_left,1.0,11,2,8,143.2,0.4,2184.1,376.7
520,-248.2,-1048.6,691.7,46,MAO_left,1.0,10,1,9,192.0,0.5,2047.6,403.3
521,-226.7,-1101.5,870.2,13,MAO_left,1.0,8,1,7,154.9,0.4,2188.1,387.7
522,3.4,-900.2,1098.5,62,MAO_left,1.0,11,1,9,175.0,0.4,1807.2,389.2
523,-354.4,-995.0,495.4,41,MAO_left,1.0,10,2,8,146.5,0.5,2147.3,321.3
524,-668.5,-1118.0,540.2,8,MAO_left,1.0,9,1,8,146.4,0.3,2238.0,490.8
525,-187.3,-985.2,591.3,34,MAO_left,1.0,10,3,7,156.5,0.4,2344.6,406.1
526,-380.4,-943.3,85.0,45,MAO_left,1.0,11,1,9,149.8,0.4,2504.5,427.2
527,-857.8,-1083.9,217.3,57,MAO_left,1.0,9,1,7,136.9,0.3,1936.0,404.2
528,-190.2,-1094.2,1333.4,37,MAO_left,1.0,9,3,6,146.0,0.4,1953.8,379.2
529,-183.3,-795.8,338.3,20,MAO_left,1.0,8,3,5,137.0,0.4,1577.8,354.4
530,-841.6,-1132.7,187.4,57,MAO_left,1.0,8,1,7,131.4,0.5,1195.9,274.6
531,-583.5,-1159.1,361.8,53,MAO_left,1.0,10,4,6,198.9,0.5,2069.2,393.9
