gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
672,-478.9,-1082.6,447.6,31,MAO_left,0.9,10,3,6,142.7,0.3,1761.0,444.6
673,-132.6,-758.1,488.2,51,MAO_left,0.9,11,2,9,156.7,0.4,2593.1,371.2
674,-322.0,-1076.5,962.3,61,MAO_left,0.9,9,2,6,176.7,0.4,1530.2,410.6
675,-376.0,-1017.9,507.0,41,MAO_left,0.9,12,1,11,142.2,0.3,3212.6,444.6
676,-38.4,-890.6,954.0,11,MAO_left,0.9,9,3,6,127.4,0.4,1715.8,298.7
677,-73.7,-824.6,853.3,18,MAO_left,0.9,11,2,9,125.9,0.3,2197.8,386.8
678,-232.2,-887.6,619.4,60,MAO_left,0.9,9,2,7,152.5,0.3,1991.9,470.9
679,-68.0,-1073.3,979.2,55,MAO_left,0.9,10,5,5,143.5,0.5,1810.3,308.3
680,-583.7,-1143.3,352.7,53,MAO_left,0.9,10,1,9,172.7,0.4,2294.3,448.0
681,-274.2,-1026.2,641.3,47,MAO_left,0.9,11,2,9,121.8,0.4,1798.2,339.1
682,-291.8,-1104.1,1038.4,3,MAO_left,0.9,10,3,6,130.9,0.4,1846.2,357.6
683,-21.9,-1028.7,1380.2,32,MAO_left,0.9,9,2,7,199.1,0.4,2012.2,460.6
684,-15.5,-923.1,898.7,11,MAO_left,0.9,8,1,7,160.0,0.5,1830.2,331.4
685,-136.1,-900.6,850.2,18,MAO_left,0.9,10,2,8,146.8,0.4,2060.0,375.4
686,-568.2,-1132.0,561.7,16,MAO_left,0.9,10,2,8,150.7,0.4,2416.3,424.7
687,-108.7,-977.4,986.5,29,MAO_left,0.9,10,2,8,162.8,0.4,2203.3,435.0
688,-164.4,-806.0,767.6,71,MAO_left,0.9,8,3,5,172.0,0.5,2093.8,350.0
689,-109.0,-893.8,723.0,71,MAO_left,0.9,7,3,4,181.1,0.4,1624.2,413.6
690,-88.2,-745.1,615.7,68,MAO_left,0.9,8,3,5,139.3,0.3,2169.7,417.7
691,-39.4,-725.9,626.9,68,MAO_left,0.9,11,4,7,151.0,0.4,2667.5,412.5
692,-273.8,-885.5,158.6,26,MAO_left,0.9,12,2,10,150.8,0.4,2244.1,408.2
693,-86.3,-1103.6,835.2,43,MAO_left,0.9,11,1,10,189.1,0.5,2338.6,399.2
694,-290.8,-878.0,192.3,26,MAO_left,0.9,10,1,9,158.3,0.4,2342.4,404.4
695,-103.0,-901.0,599.8,7,MAO_left,0.9,10,3,7,150.0,0.4,1902.2,348.8
