gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
576,-62.3,-1085.4,985.1,55,MAO_left,0.1,11,3,8,164.3,0.4,2211.8,393.8
577,-273.8,-885.5,158.6,26,MAO_left,0.1,12,2,9,201.0,0.5,2331.8,400.4
578,-376.0,-1017.9,507.0,41,MAO_left,0.1,12,2,10,142.2,0.3,2809.9,426.2
579,-38.4,-890.6,954.0,11,MAO_left,0.1,9,3,6,186.4,0.4,2011.6,421.3
580,-91.8,-721.2,263.8,39,MAO_left,0.1,11,2,9,184.9,0.4,3159.7,453.5
581,-213.6,-863.9,386.8,20,MAO_left,0.1,9,2,7,193.0,0.4,3062.0,473.4
582,-614.6,-1005.0,105.0,50,MAO_left,0.1,11,3,8,195.9,0.4,2106.5,441.3
583,-23.9,-985.3,893.3,29,MAO_left,0.1,9,2,7,204.3,0.5,2704.2,422.0
584,-90.8,-836.6,920.4,11,MAO_left,0.1,9,1,8,170.2,0.4,1842.9,414.1
585,4.9,-838.5,489.1,25,MAO_left,0.1,8,2,6,186.7,0.4,2093.2,447.9
586,-238.2,-1050.9,702.4,46,MAO_left,0.1,12,1,11,193.5,0.4,2546.5,441.5
587,-523.7,-1095.0,633.9,16,MAO_left,0.1,11,3,8,106.6,0.3,2006.9,394.0
588,-186.0,-1116.3,1537.4,28,MAO_left,0.1,9,3,6,143.7,0.4,2230.5,395.3
589,-47.8,-812.1,481.0,27,MAO_left,0.1,8,4,4,179.6,0.5,1410.4,364.5
590,-152.8,-1025.8,605.4,34,MAO_left,0.1,11,1,10,188.5,0.4,2570.8,434.7
591,-182.0,-861.3,546.4,60,MAO_left,0.1,8,3,5,167.6,0.4,2154.4,400.4
592,-146.5,-1121.4,1088.4,56,MAO_left,0.1,11,2,9,186.6,0.5,2716.9,389.4
593,-182.5,-1071.0,1270.7,37,MAO_left,0.1,9,1,8,165.3,0.4,2515.9,441.3
594,-113.0,-1142.6,932.8,55,MAO_left,0.1,12,1,11,200.3,0.5,2331.8,386.5
595,-65.9,-804.1,187.8,48,MAO_left,0.1,9,4,5,172.3,0.4,2159.3,397.2
596,-362.2,-896.3,478.9,23,MAO_left,0.1,9,2,7,198.4,0.5,1960.8,404.4
597,-148.9,-966.0,645.5,34,MAO_left,0.1,9,2,6,127.9,0.3,1705.5,400.0
598,-24.0,-722.1,435.7,27,MAO_left,0.1,9,3,6,162.3,0.4,2190.5,463.6
599,-59.7,-874.3,513.7,25,MAO_left,0.1,11,1,10,153.3,0.4,3012.6,423.8
600,-523.5,-1000.7,117.8,73,MAO_left,0.1,7,2,5,111.1,0.3,1647.1,350.0
601,-21.0,-776.6,424.0,27,MAO_left,0.1,11,3,8,173.2,0.4,2926.6,416.7
602,-53.1,-743.6,512.0,68,MAO_left,0.1,10,3,7,166.8,0.4,2059.5,383.6
603,-93.4,-773.2,589.4,68,MAO_left,0.1,9,2,7,185.0,0.4,2514.6,435.4
604,-607.2,-1049.1,206.7,58,MAO_left,0.1,10,1,9,170.7,0.4,2722.6,430.0
605,-769.8,-1158.0,439.4,8,MAO_left,0.1,10,1,9,175.6,0.4,2065.0,467.0
606,-324.8,-916.2,477.9,23,MAO_left,0.1,10,1,9,139.6,0.4,2251.4,355.6
607,-115.2,-1078.3,1162.5,67,MAO_left,0.1,7,1,6,178.3,0.5,2105.4,387.5
608,-226.3,-1098.0,1237.8,33,MAO_left,0.1,10,2,8,169.8,0.5,1810.2,345.4
609,-170.7,-970.6,830.3,66,MAO_left,0.1,12,2,10,142.6,0.4,3089.5,389.8
610,-533.3,-1137.1,770.5,19,MAO_left,0.1,11,3,8,153.0,0.4,2890.0,368.7
611,-122.0,-838.6,184.8,48,MAO_left,0.1,9,3,6,108.9,0.2,2247.0,442.8
612,-87.1,-819.7,808.7,18,MAO_left,0.1,7,2,5,115.8,0.3,1548.6,364.1
613,-295.0,-1144.0,1186.5,3,MAO_left,0.1,10,2,8,178.9,0.5,2004.7,397.4
614,-200.0,-1082.4,1405.9,9,MAO_left,0.1,11,2,9,161.9,0.4,2720.9,408.6
615,-893.2,-1152.5,310.6,44,MAO_left,0.1,10,3,6,207.0,0.5,2339.6,438.0
616,-102.4,-1019.5,421.0,38,MAO_left,0.1,12,3,9,183.7,0.4,3296.3,411.4
