gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
143,-677.2,-1037.0,747.2,44,DAO_left,0.4,9,2,7,107.8,0.3,2003.7,372.7
144,-577.6,-1044.7,1345.8,1,DAO_left,0.4,10,1,9,176.5,0.5,1692.8,389.6
145,-670.9,-1062.7,1128.3,9,DAO_left,0.4,10,2,8,181.0,0.5,1909.2,376.5
146,-738.4,-1136.7,1206.7,8,DAO_left,0.4,12,3,9,146.3,0.3,2685.9,427.0
147,-906.8,-1212.7,1015.9,19,DAO_left,0.4,9,2,7,138.1,0.3,2270.6,414.9
148,-890.0,-1238.9,1048.0,3,DAO_left,0.4,10,1,9,142.4,0.3,2321.2,425.2
149,-854.5,-1217.8,1189.2,55,DAO_left,0.4,8,2,6,174.3,0.4,1834.7,447.3
150,-363.2,-958.8,1109.3,71,DAO_left,0.4,11,2,9,169.2,0.4,3164.1,426.2
151,-459.0,-831.7,697.8,6,DAO_left,0.4,10,1,9,139.1,0.4,1612.5,348.6
152,-890.2,-1248.8,953.4,59,DAO_left,0.4,10,2,8,116.3,0.3,2519.1,398.4
153,-503.5,-879.0,648.4,42,DAO_left,0.4,6,1,5,93.1,0.4,667.0,233.8
154,-622.2,-1071.3,1501.0,17,DAO_left,0.4,10,1,9,144.2,0.4,2133.0,410.3
155,-777.7,-1090.2,793.2,34,DAO_left,0.4,11,2,9,138.2,0.4,2065.7,328.3
156,-962.0,-1215.8,1076.7,3,DAO_left,0.4,8,1,7,135.2,0.3,1998.5,425.4
157,-665.2,-1124.1,1669.1,24,DAO_left,0.4,10,3,7,109.4,0.3,2372.0,417.6
158,-738.1,-1047.1,729.0,0,DAO_left,0.4,11,2,9,161.9,0.3,2462.8,464.0
159,-555.9,-1051.3,1468.3,54,DAO_left,0.4,9,1,8,147.3,0.4,909.6,345.1
160,-772.1,-1174.0,1168.9,8,DAO_left,0.4,10,2,8,148.3,0.5,2120.1,310.1
161,-456.6,-973.4,1454.5,20,DAO_left,0.4,8,3,5,174.2,0.4,2218.2,399.7
