gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
817,-555.7,-1153.9,1123.9,47,PO_left,0.0,11,1,9,169.7,0.4,2463.7,456.0
818,-459.8,-1047.4,1150.1,41,PO_left,0.0,11,3,7,113.6,0.3,1818.4,387.8
819,-546.9,-1269.4,1053.7,26,PO_left,0.0,7,2,5,136.4,0.5,1611.2,301.0
820,-430.1,-1124.9,1613.8,20,PO_left,0.0,8,3,5,220.1,0.5,2389.2,453.7
821,-95.3,-813.1,1090.0,12,PO_left,0.0,9,1,8,126.7,0.4,2120.8,358.4
822,-54.1,-581.0,535.9,1,PO_left,0.0,11,1,9,170.3,0.4,2132.9,412.9
823,-232.2,-1006.4,1189.4,52,PO_left,0.0,12,3,9,170.0,0.4,2526.9,405.0
824,-525.6,-1124.3,1533.6,32,PO_left,0.0,11,1,10,135.4,0.3,2420.5,400.8
825,-602.0,-1115.1,1459.6,35,PO_left,0.0,10,1,9,179.4,0.4,2427.0,415.7
826,-293.4,-1033.4,1051.9,34,PO_left,0.0,8,3,5,163.1,0.4,2000.3,389.9
827,-406.7,-1030.6,1466.1,61,PO_left,0.0,10,1,9,150.1,0.4,2394.1,389.5
828,-495.4,-1091.4,1479.4,24,PO_left,0.0,10,2,8,113.1,0.3,2209.5,408.2
829,-290.1,-1002.8,1004.2,34,PO_left,0.0,10,4,6,180.7,0.4,3131.0,415.0
830,-531.8,-1068.6,878.8,15,PO_left,0.0,12,1,10,198.4,0.5,2241.3,409.2
831,-516.1,-1146.2,1512.3,32,PO_left,0.0,9,1,8,115.1,0.3,1921.1,383.5
832,-705.1,-1197.7,1031.5,4,PO_left,0.0,10,2,7,189.7,0.4,1954.0,444.1
833,-379.9,-1009.9,1329.5,18,PO_left,0.0,9,1,8,195.2,0.5,1421.9,404.2
834,-609.9,-1109.9,939.6,69,PO_left,0.0,10,1,8,143.5,0.3,2388.0,449.2
835,-93.1,-971.9,1478.9,29,PO_left,0.0,7,1,6,131.7,0.3,1735.4,410.4
836,-654.8,-1190.7,935.9,4,PO_left,0.0,10,3,7,156.9,0.4,2670.5,397.4
837,-558.1,-1182.4,914.1,21,PO_left,0.0,13,1,12,171.9,0.4,2452.8,451.3
838,-126.3,-672.7,743.4,44,PO_left,0.0,12,1,11,148.1,0.4,2165.1,387.1
839,-138.6,-885.9,1476.1,29,PO_left,0.0,10,2,8,176.1,0.4,1926.0,423.5
840,-153.8,-924.9,1314.2,37,PO_left,0.0,7,3,4,148.4,0.4,2359.4,373.7
841,-439.6,-1055.5,1479.2,61,PO_left,0.0,7,2,4,115.0,0.4,944.6,284.8
842,-228.4,-852.8,925.4,6,PO_left,0.0,10,2,8,209.6,0.5,2292.1,399.4
843,-245.0,-1064.5,1476.7,57,PO_left,0.0,10,3,7,161.8,0.4,2452.5,433.0
844,-324.0,-1032.6,1427.1,57,PO_left,0.0,10,1,8,152.5,0.4,1911.7,362.5
845,-425.9,-1114.1,1142.1,68,PO_left,0.0,10,3,7,166.1,0.4,2717.8,397.4
846,-556.0,-1288.0,1364.2,2,PO_left,0.0,9,3,6,166.7,0.4,1795.0,375.6
847,-34.4,-933.3,1383.1,58,PO_left,0.0,9,2,7,174.9,0.4,2109.3,434.4
848,-149.0,-791.9,841.4,46,PO_left,0.0,10,1,9,227.8,0.5,2303.9,459.8
849,-489.7,-1086.0,1546.6,24,PO_left,0.0,11,1,10,184.2,0.4,3097.8,425.4
850,-150.8,-945.0,1340.3,37,PO_left,0.0,9,3,6,146.3,0.4,2300.2,416.7
851,-107.9,-694.3,579.9,72,PO_left,0.0,11,1,10,209.7,0.5,2069.8,458.0
852,-122.3,-897.5,1213.0,13,PO_left,0.0,9,1,8,136.5,0.3,1565.3,401.5
