gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
963,-596.1,-1071.2,1215.7,41,DAO_left,0.1,11,1,10,168.7,0.4,2230.8,415.3
964,-521.2,-1057.6,1657.4,16,DAO_left,0.1,7,3,4,179.0,0.4,1497.2,411.2
965,-703.0,-1002.1,718.2,0,DAO_left,0.1,11,2,9,135.2,0.3,1936.4,391.4
966,-707.8,-1075.5,811.0,34,DAO_left,0.1,11,3,8,228.7,0.5,2580.3,437.4
967,-815.1,-1180.4,1309.8,32,DAO_left,0.1,9,1,8,131.1,0.3,2171.5,399.4
968,-665.3,-1085.9,1290.6,33,DAO_left,0.1,10,2,8,130.0,0.4,2107.0,329.9
969,-713.3,-1109.6,1514.1,50,DAO_left,0.1,10,3,7,210.9,0.5,1801.8,408.4
970,-709.0,-1063.1,1270.4,33,DAO_left,0.1,9,2,7,157.5,0.5,1594.8,343.1
971,-906.2,-1237.7,1051.6,3,DAO_left,0.1,11,2,9,149.8,0.4,2427.1,407.7
972,-487.0,-989.2,1506.4,20,DAO_left,0.1,8,3,5,138.8,0.4,2100.7,366.5
973,-549.6,-1085.9,1690.2,16,DAO_left,0.1,11,4,7,168.6,0.4,2280.7,388.5
974,-779.0,-1088.6,682.9,63,DAO_left,0.1,12,2,10,145.1,0.4,2683.0,405.5
975,-796.3,-1184.4,1013.6,52,DAO_left,0.1,9,2,7,132.0,0.4,1682.2,340.5
976,-332.2,-947.2,1139.5,71,DAO_left,0.1,9,2,6,111.6,0.3,1952.7,419.1
